edge_id,hour_00,hour_01,hour_02,hour_03,hour_04,hour_05,hour_06,hour_07,hour_08,hour_09,hour_10,hour_11,hour_12,hour_13,hour_14,hour_15,hour_16,hour_17,hour_18,hour_19,hour_20,hour_21,hour_22,hour_23
3044,0.6176,0.6176,0.6176,0.6176,0.6176,0.5033,0.5033,0.549,0.549,0.549,0.4575,0.4575,0.4575,0.4575,0.4575,0.4575,0.5719,0.5719,0.5719,0.5719,0.5033,0.5033,0.5948,0.5948
3045,0.5974,0.5974,0.5974,0.5974,0.5974,0.4868,0.4868,0.531,0.531,0.531,0.4425,0.4425,0.4425,0.4425,0.4425,0.4425,0.5531,0.5531,0.5531,0.5531,0.4868,0.4868,0.5752,0.5752
3046,0.5042,0.5042,0.5042,0.5042,0.5042,0.4109,0.4109,0.4482,0.4482,0.4482,0.3735,0.3735,0.3735,0.3735,0.3735,0.3735,0.4669,0.4669,0.4669,0.4669,0.4109,0.4109,0.4856,0.4856
3047,0.5555,0.5555,0.5555,0.5555,0.5555,0.4526,0.4526,0.4938,0.4938,0.4938,0.4115,0.4115,0.4115,0.4115,0.4115,0.4115,0.5144,0.5144,0.5144,0.5144,0.4526,0.4526,0.535,0.535
3048,0.5906,0.5906,0.5906,0.5906,0.5906,0.4813,0.4813,0.525,0.525,0.525,0.4375,0.4375,0.4375,0.4375,0.4375,0.4375,0.5469,0.5469,0.5469,0.5469,0.4813,0.4813,0.5688,0.5688
3049,0.5738,0.5738,0.5738,0.5738,0.5738,0.4675,0.4675,0.51,0.51,0.51,0.425,0.425,0.425,0.425,0.425,0.425,0.5312,0.5312,0.5312,0.5312,0.4675,0.4675,0.5525,0.5525
3050,0.5589,0.5589,0.5589,0.5589,0.5589,0.4554,0.4554,0.4968,0.4968,0.4968,0.414,0.414,0.414,0.414,0.414,0.414,0.5175,0.5175,0.5175,0.5175,0.4554,0.4554,0.5382,0.5382
3051,0.5238,0.5238,0.5238,0.5238,0.5238,0.4268,0.4268,0.4656,0.4656,0.4656,0.388,0.388,0.388,0.388,0.388,0.388,0.485,0.485,0.485,0.485,0.4268,0.4268,0.5044,0.5044
3052,0.4732,0.4732,0.4732,0.4732,0.4732,0.3856,0.3856,0.4206,0.4206,0.4206,0.3505,0.3505,0.3505,0.3505,0.3505,0.3505,0.4381,0.4381,0.4381,0.4381,0.3856,0.3856,0.4556,0.4556
3053,0.5245,0.5245,0.5245,0.5245,0.5245,0.4274,0.4274,0.4662,0.4662,0.4662,0.3885,0.3885,0.3885,0.3885,0.3885,0.3885,0.4856,0.4856,0.4856,0.4856,0.4274,0.4274,0.505,0.505
3054,0.5634,0.5634,0.5634,0.5634,0.5634,0.459,0.459,0.5008,0.5008,0.5008,0.4173,0.4173,0.4173,0.4173,0.4173,0.4173,0.5216,0.5216,0.5216,0.5216,0.459,0.459,0.5425,0.5425
3055,0.558,0.558,0.558,0.558,0.558,0.4546,0.4546,0.496,0.496,0.496,0.4133,0.4133,0.4133,0.4133,0.4133,0.4133,0.5166,0.5166,0.5166,0.5166,0.4546,0.4546,0.5373,0.5373
3056,0.5623,0.5623,0.5623,0.5623,0.5623,0.4582,0.4582,0.4998,0.4998,0.4998,0.4165,0.4165,0.4165,0.4165,0.4165,0.4165,0.5206,0.5206,0.5206,0.5206,0.4582,0.4582,0.5414,0.5414
3057,0.5488,0.5488,0.5488,0.5488,0.5488,0.4472,0.4472,0.4878,0.4878,0.4878,0.4065,0.4065,0.4065,0.4065,0.4065,0.4065,0.5081,0.5081,0.5081,0.5081,0.4472,0.4472,0.5284,0.5284
3058,0.594,0.594,0.594,0.594,0.594,0.484,0.484,0.528,0.528,0.528,0.44,0.44,0.44,0.44,0.44,0.44,0.55,0.55,0.55,0.55,0.484,0.484,0.572,0.572
3059,0.5933,0.5933,0.5933,0.5933,0.5933,0.4835,0.4835,0.5274,0.5274,0.5274,0.4395,0.4395,0.4395,0.4395,0.4395,0.4395,0.5494,0.5494,0.5494,0.5494,0.4835,0.4835,0.5714,0.5714
3060,0.619,0.619,0.619,0.619,0.619,0.5044,0.5044,0.5502,0.5502,0.5502,0.4585,0.4585,0.4585,0.4585,0.4585,0.4585,0.5731,0.5731,0.5731,0.5731,0.5044,0.5044,0.5961,0.5961
3061,0.5933,0.5933,0.5933,0.5933,0.5933,0.4835,0.4835,0.5274,0.5274,0.5274,0.4395,0.4395,0.4395,0.4395,0.4395,0.4395,0.5494,0.5494,0.5494,0.5494,0.4835,0.4835,0.5714,0.5714
3062,0.5704,0.5704,0.5704,0.5704,0.5704,0.4648,0.4648,0.507,0.507,0.507,0.4225,0.4225,0.4225,0.4225,0.4225,0.4225,0.5281,0.5281,0.5281,0.5281,0.4648,0.4648,0.5492,0.5492
3063,0.5096,0.5096,0.5096,0.5096,0.5096,0.4153,0.4153,0.453,0.453,0.453,0.3775,0.3775,0.3775,0.3775,0.3775,0.3775,0.4719,0.4719,0.4719,0.4719,0.4153,0.4153,0.4908,0.4908
3064,0.5137,0.5137,0.5137,0.5137,0.5137,0.4186,0.4186,0.4566,0.4566,0.4566,0.3805,0.3805,0.3805,0.3805,0.3805,0.3805,0.4756,0.4756,0.4756,0.4756,0.4186,0.4186,0.4946,0.4946
3065,0.5488,0.5488,0.5488,0.5488,0.5488,0.4472,0.4472,0.4878,0.4878,0.4878,0.4065,0.4065,0.4065,0.4065,0.4065,0.4065,0.5081,0.5081,0.5081,0.5081,0.4472,0.4472,0.5284,0.5284
3066,0.538,0.538,0.538,0.538,0.538,0.4384,0.4384,0.4782,0.4782,0.4782,0.3985,0.3985,0.3985,0.3985,0.3985,0.3985,0.4981,0.4981,0.4981,0.4981,0.4384,0.4384,0.518,0.518
3067,0.5481,0.5481,0.5481,0.5481,0.5481,0.4466,0.4466,0.4872,0.4872,0.4872,0.406,0.406,0.406,0.406,0.406,0.406,0.5075,0.5075,0.5075,0.5075,0.4466,0.4466,0.5278,0.5278
3068,0.5643,0.5643,0.5643,0.5643,0.5643,0.4598,0.4598,0.5016,0.5016,0.5016,0.418,0.418,0.418,0.418,0.418,0.418,0.5225,0.5225,0.5225,0.5225,0.4598,0.4598,0.5434,0.5434
3069,0.5157,0.5157,0.5157,0.5157,0.5157,0.4202,0.4202,0.4584,0.4584,0.4584,0.382,0.382,0.382,0.382,0.382,0.382,0.4775,0.4775,0.4775,0.4775,0.4202,0.4202,0.4966,0.4966
3070,0.5339,0.5339,0.5339,0.5339,0.5339,0.4351,0.4351,0.4746,0.4746,0.4746,0.3955,0.3955,0.3955,0.3955,0.3955,0.3955,0.4944,0.4944,0.4944,0.4944,0.4351,0.4351,0.5142,0.5142
3071,0.5582,0.5582,0.5582,0.5582,0.5582,0.4548,0.4548,0.4962,0.4962,0.4962,0.4135,0.4135,0.4135,0.4135,0.4135,0.4135,0.5169,0.5169,0.5169,0.5169,0.4548,0.4548,0.5376,0.5376
3072,0.5562,0.5562,0.5562,0.5562,0.5562,0.4532,0.4532,0.4944,0.4944,0.4944,0.412,0.412,0.412,0.412,0.412,0.412,0.515,0.515,0.515,0.515,0.4532,0.4532,0.5356,0.5356
3073,0.5839,0.5839,0.5839,0.5839,0.5839,0.4758,0.4758,0.519,0.519,0.519,0.4325,0.4325,0.4325,0.4325,0.4325,0.4325,0.5406,0.5406,0.5406,0.5406,0.4758,0.4758,0.5622,0.5622
3074,0.5582,0.5582,0.5582,0.5582,0.5582,0.4548,0.4548,0.4962,0.4962,0.4962,0.4135,0.4135,0.4135,0.4135,0.4135,0.4135,0.5169,0.5169,0.5169,0.5169,0.4548,0.4548,0.5376,0.5376
3075,0.5484,0.5484,0.5484,0.5484,0.5484,0.4468,0.4468,0.4874,0.4874,0.4874,0.4062,0.4062,0.4062,0.4062,0.4062,0.4062,0.5078,0.5078,0.5078,0.5078,0.4468,0.4468,0.5281,0.5281
3076,0.5278,0.5278,0.5278,0.5278,0.5278,0.4301,0.4301,0.4692,0.4692,0.4692,0.391,0.391,0.391,0.391,0.391,0.391,0.4888,0.4888,0.4888,0.4888,0.4301,0.4301,0.5083,0.5083
3077,0.5295,0.5295,0.5295,0.5295,0.5295,0.4314,0.4314,0.4706,0.4706,0.4706,0.3922,0.3922,0.3922,0.3922,0.3922,0.3922,0.4902,0.4902,0.4902,0.4902,0.4314,0.4314,0.5099,0.5099
3078,0.5951,0.5951,0.5951,0.5951,0.5951,0.4849,0.4849,0.529,0.529,0.529,0.4408,0.4408,0.4408,0.4408,0.4408,0.4408,0.551,0.551,0.551,0.551,0.4849,0.4849,0.573,0.573
3079,0.5767,0.5767,0.5767,0.5767,0.5767,0.4699,0.4699,0.5126,0.5126,0.5126,0.4272,0.4272,0.4272,0.4272,0.4272,0.4272,0.534,0.534,0.534,0.534,0.4699,0.4699,0.5554,0.5554
3080,0.567,0.567,0.567,0.567,0.567,0.462,0.462,0.504,0.504,0.504,0.42,0.42,0.42,0.42,0.42,0.42,0.525,0.525,0.525,0.525,0.462,0.462,0.546,0.546
3081,0.5144,0.5144,0.5144,0.5144,0.5144,0.4191,0.4191,0.4572,0.4572,0.4572,0.381,0.381,0.381,0.381,0.381,0.381,0.4762,0.4762,0.4762,0.4762,0.4191,0.4191,0.4953,0.4953
3082,0.5636,0.5636,0.5636,0.5636,0.5636,0.4592,0.4592,0.501,0.501,0.501,0.4175,0.4175,0.4175,0.4175,0.4175,0.4175,0.5219,0.5219,0.5219,0.5219,0.4592,0.4592,0.5428,0.5428
3083,0.5812,0.5812,0.5812,0.5812,0.5812,0.4736,0.4736,0.5166,0.5166,0.5166,0.4305,0.4305,0.4305,0.4305,0.4305,0.4305,0.5381,0.5381,0.5381,0.5381,0.4736,0.4736,0.5596,0.5596
3084,0.513,0.513,0.513,0.513,0.513,0.418,0.418,0.456,0.456,0.456,0.38,0.38,0.38,0.38,0.38,0.38,0.475,0.475,0.475,0.475,0.418,0.418,0.494,0.494
3085,0.596,0.596,0.596,0.596,0.596,0.4856,0.4856,0.5298,0.5298,0.5298,0.4415,0.4415,0.4415,0.4415,0.4415,0.4415,0.5519,0.5519,0.5519,0.5519,0.4856,0.4856,0.574,0.574
3086,0.5987,0.5987,0.5987,0.5987,0.5987,0.4879,0.4879,0.5322,0.5322,0.5322,0.4435,0.4435,0.4435,0.4435,0.4435,0.4435,0.5544,0.5544,0.5544,0.5544,0.4879,0.4879,0.5766,0.5766
3087,0.5656,0.5656,0.5656,0.5656,0.5656,0.4609,0.4609,0.5028,0.5028,0.5028,0.419,0.419,0.419,0.419,0.419,0.419,0.5237,0.5237,0.5237,0.5237,0.4609,0.4609,0.5447,0.5447
3088,0.5576,0.5576,0.5576,0.5576,0.5576,0.4543,0.4543,0.4956,0.4956,0.4956,0.413,0.413,0.413,0.413,0.413,0.413,0.5162,0.5162,0.5162,0.5162,0.4543,0.4543,0.5369,0.5369
3089,0.4914,0.4914,0.4914,0.4914,0.4914,0.4004,0.4004,0.4368,0.4368,0.4368,0.364,0.364,0.364,0.364,0.364,0.364,0.455,0.455,0.455,0.455,0.4004,0.4004,0.4732,0.4732
3090,0.5488,0.5488,0.5488,0.5488,0.5488,0.4472,0.4472,0.4878,0.4878,0.4878,0.4065,0.4065,0.4065,0.4065,0.4065,0.4065,0.5081,0.5081,0.5081,0.5081,0.4472,0.4472,0.5284,0.5284
3091,0.5522,0.5522,0.5522,0.5522,0.5522,0.4499,0.4499,0.4908,0.4908,0.4908,0.409,0.409,0.409,0.409,0.409,0.409,0.5112,0.5112,0.5112,0.5112,0.4499,0.4499,0.5317,0.5317
3092,0.5353,0.5353,0.5353,0.5353,0.5353,0.4362,0.4362,0.4758,0.4758,0.4758,0.3965,0.3965,0.3965,0.3965,0.3965,0.3965,0.4956,0.4956,0.4956,0.4956,0.4362,0.4362,0.5155,0.5155
3093,0.5204,0.5204,0.5204,0.5204,0.5204,0.424,0.424,0.4626,0.4626,0.4626,0.3855,0.3855,0.3855,0.3855,0.3855,0.3855,0.4819,0.4819,0.4819,0.4819,0.424,0.424,0.5012,0.5012
3094,0.5704,0.5704,0.5704,0.5704,0.5704,0.4648,0.4648,0.507,0.507,0.507,0.4225,0.4225,0.4225,0.4225,0.4225,0.4225,0.5281,0.5281,0.5281,0.5281,0.4648,0.4648,0.5492,0.5492
3095,0.5447,0.5447,0.5447,0.5447,0.5447,0.4439,0.4439,0.4842,0.4842,0.4842,0.4035,0.4035,0.4035,0.4035,0.4035,0.4035,0.5044,0.5044,0.5044,0.5044,0.4439,0.4439,0.5246,0.5246
3096,0.5562,0.5562,0.5562,0.5562,0.5562,0.4532,0.4532,0.4944,0.4944,0.4944,0.412,0.412,0.412,0.412,0.412,0.412,0.515,0.515,0.515,0.515,0.4532,0.4532,0.5356,0.5356
3097,0.5465,0.5465,0.5465,0.5465,0.5465,0.4453,0.4453,0.4858,0.4858,0.4858,0.4048,0.4048,0.4048,0.4048,0.4048,0.4048,0.506,0.506,0.506,0.506,0.4453,0.4453,0.5262,0.5262
3098,0.5497,0.5497,0.5497,0.5497,0.5497,0.4479,0.4479,0.4886,0.4886,0.4886,0.4072,0.4072,0.4072,0.4072,0.4072,0.4072,0.509,0.509,0.509,0.509,0.4479,0.4479,0.5294,0.5294
3099,0.5565,0.5565,0.5565,0.5565,0.5565,0.4534,0.4534,0.4946,0.4946,0.4946,0.4122,0.4122,0.4122,0.4122,0.4122,0.4122,0.5152,0.5152,0.5152,0.5152,0.4534,0.4534,0.5359,0.5359
3100,0.5623,0.5623,0.5623,0.5623,0.5623,0.4582,0.4582,0.4998,0.4998,0.4998,0.4165,0.4165,0.4165,0.4165,0.4165,0.4165,0.5206,0.5206,0.5206,0.5206,0.4582,0.4582,0.5414,0.5414
3101,0.5764,0.5764,0.5764,0.5764,0.5764,0.4697,0.4697,0.5124,0.5124,0.5124,0.427,0.427,0.427,0.427,0.427,0.427,0.5337,0.5337,0.5337,0.5337,0.4697,0.4697,0.5551,0.5551
3102,0.5805,0.5805,0.5805,0.5805,0.5805,0.473,0.473,0.516,0.516,0.516,0.43,0.43,0.43,0.43,0.43,0.43,0.5375,0.5375,0.5375,0.5375,0.473,0.473,0.559,0.559
3103,0.5643,0.5643,0.5643,0.5643,0.5643,0.4598,0.4598,0.5016,0.5016,0.5016,0.418,0.418,0.418,0.418,0.418,0.418,0.5225,0.5225,0.5225,0.5225,0.4598,0.4598,0.5434,0.5434
3104,0.5933,0.5933,0.5933,0.5933,0.5933,0.4835,0.4835,0.5274,0.5274,0.5274,0.4395,0.4395,0.4395,0.4395,0.4395,0.4395,0.5494,0.5494,0.5494,0.5494,0.4835,0.4835,0.5714,0.5714
3105,0.5636,0.5636,0.5636,0.5636,0.5636,0.4592,0.4592,0.501,0.501,0.501,0.4175,0.4175,0.4175,0.4175,0.4175,0.4175,0.5219,0.5219,0.5219,0.5219,0.4592,0.4592,0.5428,0.5428
3106,0.5326,0.5326,0.5326,0.5326,0.5326,0.434,0.434,0.4734,0.4734,0.4734,0.3945,0.3945,0.3945,0.3945,0.3945,0.3945,0.4931,0.4931,0.4931,0.4931,0.434,0.434,0.5128,0.5128
3107,0.5103,0.5103,0.5103,0.5103,0.5103,0.4158,0.4158,0.4536,0.4536,0.4536,0.378,0.378,0.378,0.378,0.378,0.378,0.4725,0.4725,0.4725,0.4725,0.4158,0.4158,0.4914,0.4914
3108,0.5481,0.5481,0.5481,0.5481,0.5481,0.4466,0.4466,0.4872,0.4872,0.4872,0.406,0.406,0.406,0.406,0.406,0.406,0.5075,0.5075,0.5075,0.5075,0.4466,0.4466,0.5278,0.5278
3109,0.5312,0.5312,0.5312,0.5312,0.5312,0.4329,0.4329,0.4722,0.4722,0.4722,0.3935,0.3935,0.3935,0.3935,0.3935,0.3935,0.4919,0.4919,0.4919,0.4919,0.4329,0.4329,0.5116,0.5116
3110,0.5832,0.5832,0.5832,0.5832,0.5832,0.4752,0.4752,0.5184,0.5184,0.5184,0.432,0.432,0.432,0.432,0.432,0.432,0.54,0.54,0.54,0.54,0.4752,0.4752,0.5616,0.5616
3111,0.5856,0.5856,0.5856,0.5856,0.5856,0.4772,0.4772,0.5206,0.5206,0.5206,0.4338,0.4338,0.4338,0.4338,0.4338,0.4338,0.5422,0.5422,0.5422,0.5422,0.4772,0.4772,0.5639,0.5639
3112,0.5454,0.5454,0.5454,0.5454,0.5454,0.4444,0.4444,0.4848,0.4848,0.4848,0.404,0.404,0.404,0.404,0.404,0.404,0.505,0.505,0.505,0.505,0.4444,0.4444,0.5252,0.5252
3113,0.5771,0.5771,0.5771,0.5771,0.5771,0.4702,0.4702,0.513,0.513,0.513,0.4275,0.4275,0.4275,0.4275,0.4275,0.4275,0.5344,0.5344,0.5344,0.5344,0.4702,0.4702,0.5558,0.5558
3114,0.6014,0.6014,0.6014,0.6014,0.6014,0.49,0.49,0.5346,0.5346,0.5346,0.4455,0.4455,0.4455,0.4455,0.4455,0.4455,0.5569,0.5569,0.5569,0.5569,0.49,0.49,0.5792,0.5792
3115,0.5535,0.5535,0.5535,0.5535,0.5535,0.451,0.451,0.492,0.492,0.492,0.41,0.41,0.41,0.41,0.41,0.41,0.5125,0.5125,0.5125,0.5125,0.451,0.451,0.533,0.533
3116,0.536,0.536,0.536,0.536,0.536,0.4367,0.4367,0.4764,0.4764,0.4764,0.397,0.397,0.397,0.397,0.397,0.397,0.4962,0.4962,0.4962,0.4962,0.4367,0.4367,0.5161,0.5161
3117,0.59,0.59,0.59,0.59,0.59,0.4807,0.4807,0.5244,0.5244,0.5244,0.437,0.437,0.437,0.437,0.437,0.437,0.5462,0.5462,0.5462,0.5462,0.4807,0.4807,0.5681,0.5681
3118,0.5758,0.5758,0.5758,0.5758,0.5758,0.4692,0.4692,0.5118,0.5118,0.5118,0.4265,0.4265,0.4265,0.4265,0.4265,0.4265,0.5331,0.5331,0.5331,0.5331,0.4692,0.4692,0.5544,0.5544
3119,0.5697,0.5697,0.5697,0.5697,0.5697,0.4642,0.4642,0.5064,0.5064,0.5064,0.422,0.422,0.422,0.422,0.422,0.422,0.5275,0.5275,0.5275,0.5275,0.4642,0.4642,0.5486,0.5486
3120,0.5724,0.5724,0.5724,0.5724,0.5724,0.4664,0.4664,0.5088,0.5088,0.5088,0.424,0.424,0.424,0.424,0.424,0.424,0.53,0.53,0.53,0.53,0.4664,0.4664,0.5512,0.5512
3121,0.5292,0.5292,0.5292,0.5292,0.5292,0.4312,0.4312,0.4704,0.4704,0.4704,0.392,0.392,0.392,0.392,0.392,0.392,0.49,0.49,0.49,0.49,0.4312,0.4312,0.5096,0.5096
3122,0.5778,0.5778,0.5778,0.5778,0.5778,0.4708,0.4708,0.5136,0.5136,0.5136,0.428,0.428,0.428,0.428,0.428,0.428,0.535,0.535,0.535,0.535,0.4708,0.4708,0.5564,0.5564
3123,0.4941,0.4941,0.4941,0.4941,0.4941,0.4026,0.4026,0.4392,0.4392,0.4392,0.366,0.366,0.366,0.366,0.366,0.366,0.4575,0.4575,0.4575,0.4575,0.4026,0.4026,0.4758,0.4758
3124,0.5157,0.5157,0.5157,0.5157,0.5157,0.4202,0.4202,0.4584,0.4584,0.4584,0.382,0.382,0.382,0.382,0.382,0.382,0.4775,0.4775,0.4775,0.4775,0.4202,0.4202,0.4966,0.4966
3125,0.5008,0.5008,0.5008,0.5008,0.5008,0.4081,0.4081,0.4452,0.4452,0.4452,0.371,0.371,0.371,0.371,0.371,0.371,0.4638,0.4638,0.4638,0.4638,0.4081,0.4081,0.4823,0.4823
3126,0.5049,0.5049,0.5049,0.5049,0.5049,0.4114,0.4114,0.4488,0.4488,0.4488,0.374,0.374,0.374,0.374,0.374,0.374,0.4675,0.4675,0.4675,0.4675,0.4114,0.4114,0.4862,0.4862
3127,0.5508,0.5508,0.5508,0.5508,0.5508,0.4488,0.4488,0.4896,0.4896,0.4896,0.408,0.408,0.408,0.408,0.408,0.408,0.51,0.51,0.51,0.51,0.4488,0.4488,0.5304,0.5304
3128,0.5616,0.5616,0.5616,0.5616,0.5616,0.4576,0.4576,0.4992,0.4992,0.4992,0.416,0.416,0.416,0.416,0.416,0.416,0.52,0.52,0.52,0.52,0.4576,0.4576,0.5408,0.5408
3129,0.5218,0.5218,0.5218,0.5218,0.5218,0.4252,0.4252,0.4638,0.4638,0.4638,0.3865,0.3865,0.3865,0.3865,0.3865,0.3865,0.4831,0.4831,0.4831,0.4831,0.4252,0.4252,0.5025,0.5025
3130,0.5393,0.5393,0.5393,0.5393,0.5393,0.4395,0.4395,0.4794,0.4794,0.4794,0.3995,0.3995,0.3995,0.3995,0.3995,0.3995,0.4994,0.4994,0.4994,0.4994,0.4395,0.4395,0.5194,0.5194
3131,0.5744,0.5744,0.5744,0.5744,0.5744,0.468,0.468,0.5106,0.5106,0.5106,0.4255,0.4255,0.4255,0.4255,0.4255,0.4255,0.5319,0.5319,0.5319,0.5319,0.468,0.468,0.5532,0.5532
3132,0.5528,0.5528,0.5528,0.5528,0.5528,0.4504,0.4504,0.4914,0.4914,0.4914,0.4095,0.4095,0.4095,0.4095,0.4095,0.4095,0.5119,0.5119,0.5119,0.5119,0.4504,0.4504,0.5324,0.5324
3133,0.5609,0.5609,0.5609,0.5609,0.5609,0.457,0.457,0.4986,0.4986,0.4986,0.4155,0.4155,0.4155,0.4155,0.4155,0.4155,0.5194,0.5194,0.5194,0.5194,0.457,0.457,0.5402,0.5402
3134,0.5515,0.5515,0.5515,0.5515,0.5515,0.4494,0.4494,0.4902,0.4902,0.4902,0.4085,0.4085,0.4085,0.4085,0.4085,0.4085,0.5106,0.5106,0.5106,0.5106,0.4494,0.4494,0.531,0.531
3135,0.5373,0.5373,0.5373,0.5373,0.5373,0.4378,0.4378,0.4776,0.4776,0.4776,0.398,0.398,0.398,0.398,0.398,0.398,0.4975,0.4975,0.4975,0.4975,0.4378,0.4378,0.5174,0.5174
3136,0.5818,0.5818,0.5818,0.5818,0.5818,0.4741,0.4741,0.5172,0.5172,0.5172,0.431,0.431,0.431,0.431,0.431,0.431,0.5387,0.5387,0.5387,0.5387,0.4741,0.4741,0.5603,0.5603
3137,0.5785,0.5785,0.5785,0.5785,0.5785,0.4714,0.4714,0.5142,0.5142,0.5142,0.4285,0.4285,0.4285,0.4285,0.4285,0.4285,0.5356,0.5356,0.5356,0.5356,0.4714,0.4714,0.557,0.557
3138,0.5751,0.5751,0.5751,0.5751,0.5751,0.4686,0.4686,0.5112,0.5112,0.5112,0.426,0.426,0.426,0.426,0.426,0.426,0.5325,0.5325,0.5325,0.5325,0.4686,0.4686,0.5538,0.5538
3139,0.5724,0.5724,0.5724,0.5724,0.5724,0.4664,0.4664,0.5088,0.5088,0.5088,0.424,0.424,0.424,0.424,0.424,0.424,0.53,0.53,0.53,0.53,0.4664,0.4664,0.5512,0.5512
3140,0.5636,0.5636,0.5636,0.5636,0.5636,0.4592,0.4592,0.501,0.501,0.501,0.4175,0.4175,0.4175,0.4175,0.4175,0.4175,0.5219,0.5219,0.5219,0.5219,0.4592,0.4592,0.5428,0.5428
3141,0.6078,0.6078,0.6078,0.6078,0.6078,0.4952,0.4952,0.5402,0.5402,0.5402,0.4502,0.4502,0.4502,0.4502,0.4502,0.4502,0.5628,0.5628,0.5628,0.5628,0.4952,0.4952,0.5853,0.5853
3142,0.6102,0.6102,0.6102,0.6102,0.6102,0.4972,0.4972,0.5424,0.5424,0.5424,0.452,0.452,0.452,0.452,0.452,0.452,0.565,0.565,0.565,0.565,0.4972,0.4972,0.5876,0.5876
3143,0.6095,0.6095,0.6095,0.6095,0.6095,0.4966,0.4966,0.5418,0.5418,0.5418,0.4515,0.4515,0.4515,0.4515,0.4515,0.4515,0.5644,0.5644,0.5644,0.5644,0.4966,0.4966,0.587,0.587
3144,0.5387,0.5387,0.5387,0.5387,0.5387,0.4389,0.4389,0.4788,0.4788,0.4788,0.399,0.399,0.399,0.399,0.399,0.399,0.4988,0.4988,0.4988,0.4988,0.4389,0.4389,0.5187,0.5187
3145,0.5731,0.5731,0.5731,0.5731,0.5731,0.467,0.467,0.5094,0.5094,0.5094,0.4245,0.4245,0.4245,0.4245,0.4245,0.4245,0.5306,0.5306,0.5306,0.5306,0.467,0.467,0.5518,0.5518
3146,0.5265,0.5265,0.5265,0.5265,0.5265,0.429,0.429,0.468,0.468,0.468,0.39,0.39,0.39,0.39,0.39,0.39,0.4875,0.4875,0.4875,0.4875,0.429,0.429,0.507,0.507
3147,0.4556,0.4556,0.4556,0.4556,0.4556,0.3713,0.3713,0.405,0.405,0.405,0.3375,0.3375,0.3375,0.3375,0.3375,0.3375,0.4219,0.4219,0.4219,0.4219,0.3713,0.3713,0.4388,0.4388
3148,0.5245,0.5245,0.5245,0.5245,0.5245,0.4274,0.4274,0.4662,0.4662,0.4662,0.3885,0.3885,0.3885,0.3885,0.3885,0.3885,0.4856,0.4856,0.4856,0.4856,0.4274,0.4274,0.505,0.505
3149,0.5204,0.5204,0.5204,0.5204,0.5204,0.424,0.424,0.4626,0.4626,0.4626,0.3855,0.3855,0.3855,0.3855,0.3855,0.3855,0.4819,0.4819,0.4819,0.4819,0.424,0.424,0.5012,0.5012
3150,0.6095,0.6095,0.6095,0.6095,0.6095,0.4966,0.4966,0.5418,0.5418,0.5418,0.4515,0.4515,0.4515,0.4515,0.4515,0.4515,0.5644,0.5644,0.5644,0.5644,0.4966,0.4966,0.587,0.587
3151,0.5387,0.5387,0.5387,0.5387,0.5387,0.4389,0.4389,0.4788,0.4788,0.4788,0.399,0.399,0.399,0.399,0.399,0.399,0.4988,0.4988,0.4988,0.4988,0.4389,0.4389,0.5187,0.5187
3152,0.569,0.569,0.569,0.569,0.569,0.4636,0.4636,0.5058,0.5058,0.5058,0.4215,0.4215,0.4215,0.4215,0.4215,0.4215,0.5269,0.5269,0.5269,0.5269,0.4636,0.4636,0.548,0.548
3153,0.536,0.536,0.536,0.536,0.536,0.4367,0.4367,0.4764,0.4764,0.4764,0.397,0.397,0.397,0.397,0.397,0.397,0.4962,0.4962,0.4962,0.4962,0.4367,0.4367,0.5161,0.5161
3154,0.5852,0.5852,0.5852,0.5852,0.5852,0.4769,0.4769,0.5202,0.5202,0.5202,0.4335,0.4335,0.4335,0.4335,0.4335,0.4335,0.5419,0.5419,0.5419,0.5419,0.4769,0.4769,0.5636,0.5636
3155,0.5488,0.5488,0.5488,0.5488,0.5488,0.4472,0.4472,0.4878,0.4878,0.4878,0.4065,0.4065,0.4065,0.4065,0.4065,0.4065,0.5081,0.5081,0.5081,0.5081,0.4472,0.4472,0.5284,0.5284
3156,0.5751,0.5751,0.5751,0.5751,0.5751,0.4686,0.4686,0.5112,0.5112,0.5112,0.426,0.426,0.426,0.426,0.426,0.426,0.5325,0.5325,0.5325,0.5325,0.4686,0.4686,0.5538,0.5538
3157,0.5474,0.5474,0.5474,0.5474,0.5474,0.4461,0.4461,0.4866,0.4866,0.4866,0.4055,0.4055,0.4055,0.4055,0.4055,0.4055,0.5069,0.5069,0.5069,0.5069,0.4461,0.4461,0.5272,0.5272
3158,0.6014,0.6014,0.6014,0.6014,0.6014,0.49,0.49,0.5346,0.5346,0.5346,0.4455,0.4455,0.4455,0.4455,0.4455,0.4455,0.5569,0.5569,0.5569,0.5569,0.49,0.49,0.5792,0.5792
3159,0.5697,0.5697,0.5697,0.5697,0.5697,0.4642,0.4642,0.5064,0.5064,0.5064,0.422,0.422,0.422,0.422,0.422,0.422,0.5275,0.5275,0.5275,0.5275,0.4642,0.4642,0.5486,0.5486
3160,0.5684,0.5684,0.5684,0.5684,0.5684,0.4631,0.4631,0.5052,0.5052,0.5052,0.421,0.421,0.421,0.421,0.421,0.421,0.5262,0.5262,0.5262,0.5262,0.4631,0.4631,0.5473,0.5473
